Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha)
2008,Ba Ria-Vung Tau,26.65,29.74,24.59,82.58,2188.16,Lua mua,41.7,12.5
2008,Ba Ria-Vung Tau,26.65,29.74,24.59,82.58,2188.16,Ngo,80.3,18.9
2008,Ba Ria-Vung Tau,26.65,29.74,24.59,82.58,2188.16,San,187.2,8.1
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Khoai,0.4,0.1
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Lua dong xuan,24.2,5.2
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Lua he thu,27.2,7.7
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Lua mi,0,7.11E-15
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Lua mua,43.9,11.8
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,Ngo,81,18.9
2009,Ba Ria-Vung Tau,26.9,30,24.82,82.5,2033.53,San,194.9,8.3
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Khoai,0.5,0.1
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Lua dong xuan,25.9,5.4
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Lua he thu,18.3,5.4
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Lua mi,0,0
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Lua mua,40.3,11.6
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,Ngo,77.6,18.1
2010,Ba Ria-Vung Tau,27.31,30.29,25.3,81.56,2179.31,San,212.5,9.2
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Khoai,0.6,0.2
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Lua dong xuan,26,5.4
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Lua he thu,29.6,7.4
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Lua mi,0,0
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Lua mua,39.8,10.9
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,Ngo,75.1,17.2
2011,Ba Ria-Vung Tau,26.73,29.74,24.69,82.17,2077.17,San,388.9,9.6
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Khoai,0.6,0.1
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Lua dong xuan,27.8,5.4
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Lua he thu,32,7.8
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Lua mi,0,0
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Lua mua,39.9,10.9
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,Ngo,68.6,16.2
2012,Ba Ria-Vung Tau,27.11,30.14,25.14,82.25,2243.02,San,212,8.3
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Khoai,0.6,0.1
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Lua dong xuan,27.5,5.4
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Lua he thu,31.5,7.7
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Lua mi,0,0
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Lua mua,40.1,10.4
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,Ngo,71.7,15.9
2013,Ba Ria-Vung Tau,27.19,30.11,25.26,81.38,2128.57,San,205.6,7.9
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Khoai,0.5,0.1
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Lua dong xuan,29.3,5.4
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Lua he thu,32.9,7.8
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Lua mi,0,0
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Lua mua,43.4,10.3
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,Ngo,72.6,15.9
2014,Ba Ria-Vung Tau,27.07,30.09,25.01,81.06,2003.53,San,208.5,8.2
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Khoai,1.2,0.3
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Lua dong xuan,35.1,6.1
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Lua he thu,36.4,8.2
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Lua mi,0,0.1
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Lua mua,44.5,10.2
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,Ngo,71.8,15.4
2015,Ba Ria-Vung Tau,27.36,30.47,25.25,79.84,1611.61,San,218.7,8.6
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Khoai,1,0.3
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Lua dong xuan,37.4,6.5
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Lua he thu,37.8,8.4
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Lua mi,0,-0.1
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Lua mua,45.5,10.2
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,Ngo,68.1,14.4
2016,Ba Ria-Vung Tau,27.53,30.51,25.63,81.68,2137.74,San,215,8.7
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Khoai,0.7,0.2
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Lua dong xuan,40.3,6.7
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Lua he thu,39.2,8.6
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Lua mi,2.84E-14,0
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Lua mua,42.6,9.5
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,Ngo,63.8,13.7
2017,Ba Ria-Vung Tau,27.41,30.43,25.41,82.13,2271.77,San,211.3,8.5
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Khoai,1.3,293
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Lua dong xuan,41.5,7
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Lua he thu,42.6,8.6
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Lua mi,0,0
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Lua mua,45.7,9.4
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,Ngo,70.2,13.5
2018,Ba Ria-Vung Tau,27.37,30.41,25.41,81.11,2175.52,San,175.8,7.2
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Khoai,1.3,293
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Lua dong xuan,43.5,7.1
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Lua he thu,42.3,8.2
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Lua mi,-0.1,0.1
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Lua mua,50.4,9.2
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,Ngo,70.6,13.6
2019,Ba Ria-Vung Tau,27.55,30.54,25.48,80.2,1593.98,San,185.4,7.5
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Khoai,0.1,22
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Lua dong xuan,43.6,7.1
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Lua he thu,42.6,8.2
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Lua mi,0,7.11E-15
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Lua mua,44.8,9.1
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,Ngo,73.2,13.2
2020,Ba Ria-Vung Tau,27.52,30.55,25.47,80.66,1912.31,San,186.9,7.2
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Khoai,0.4,91
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Lua dong xuan,44.8,6.9
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Lua he thu,44.4,8.2
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Lua mi,0,0
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Lua mua,50.2,8.9
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,Ngo,59.1,10
2021,Ba Ria-Vung Tau,27.06,30.02,25.07,81.7,2111.73,San,188.1,7.1
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Khoai,0.2,39.7
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Lua dong xuan,48.8,7.2
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Lua he thu,48.2,8.3
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Lua mi,-0.1,0
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Lua mua,42,7.6
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,Ngo,45.9,7.4
2022,Ba Ria-Vung Tau,27.24,30.19,25.24,81.57,2243.6,San,149,5.4
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Khoai,0.2,45.3
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Lua dong xuan,48,7
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Lua he thu,48.3,8.2
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Lua mi,-0.1,0
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Lua mua,53,8.5
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,Ngo,40.6,7
2023,Ba Ria-Vung Tau,27.33,30.22,25.32,82.71,2030.31,San,134.4,5.4
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Khoai,0.2,43.4
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Lua dong xuan,47.2,7.1
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Lua he thu,48.9,8.1
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Lua mi,0,3.55E-15
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Lua mua,54.3,8.5
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,Ngo,35.9,6.1
2024,Ba Ria-Vung Tau,27.87,30.77,25.87,81.12,2027.37,San,130.3,5.4
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,Khoai,0.8,0.3
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,Lua dong xuan,10.3,3.6
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,Lua mi,0,0
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,Lua mua,40.5,14.5
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,Ngo,5.1,3.3
1995,Bac Can,20.87,24.22,18.08,82.72,2366.29,San,14.6,1.5
1996,Bac Can,20.7,24.38,17.7,82.14,2239,Khoai,0.7,0.2
1996,Bac Can,20.7,24.38,17.7,82.14,2239,Lua dong xuan,11.6,3.5
1996,Bac Can,20.7,24.38,17.7,82.14,2239,Lua mi,0,0
1996,Bac Can,20.7,24.38,17.7,82.14,2239,Lua mua,42.3,14.3
1996,Bac Can,20.7,24.38,17.7,82.14,2239,Ngo,9.3,4.6
1996,Bac Can,20.7,24.38,17.7,82.14,2239,San,10.1,1.5
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,Khoai,0.9,0.3
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,Lua dong xuan,12.8,4
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,Lua mi,0,0
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,Lua mua,47.3,14.2
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,Ngo,14.9,6.4
1997,Bac Can,21.27,24.6,18.62,84.57,2485.11,San,18.7,1.9
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,Khoai,2.2,0.5
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,Lua dong xuan,15.5,4.3
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,Lua mi,0,0
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,Lua mua,45.4,13.8
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,Ngo,16.1,6.4
1998,Bac Can,21.85,25.63,18.75,82.6,1937.36,San,22,2.5
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,Khoai,1.7,0.5
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,Lua dong xuan,18.3,4.8
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,Lua mi,0,0
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,Lua mua,45.8,13.7
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,Ngo,15.4,7.4
1999,Bac Can,21.26,24.87,18.32,83.19,2204.01,San,26.7,2.8
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,Khoai,1.4,0.4
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,Lua dong xuan,21.8,5.3
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,Lua mi,0,-3.55E-15
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,Lua mua,44.5,13.5
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,Ngo,21.2,9.9
2000,Bac Can,21.21,24.77,18.3,82.58,2011.63,San,26.8,3.1
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,Khoai,1.7,0.4
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,Lua dong xuan,24.4,5.9
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,Lua mi,0,0
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,Lua mua,51.1,13.7
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,Ngo,24.1,10.2
2001,Bac Can,21.36,24.84,18.45,82.95,2112.66,San,26.6,2.7
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,Khoai,1.6,0.4
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,Lua dong xuan,26.5,6.4
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,Lua mi,0,3.55E-15
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,Lua mua,52.1,13.8
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,Ngo,27.5,11.1
2002,Bac Can,21.58,25.13,18.7,83.74,2090.94,San,34.5,3.3
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,Khoai,1.5,0.4
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,Lua dong xuan,28.9,6.5
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,Lua mi,0,7.11E-15
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,Lua mua,52.3,13.4
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,Ngo,35,13.2
2003,Bac Can,21.9,25.81,18.69,82.17,1855.87,San,31.3,3
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,Khoai,1.6,0.4
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,Lua dong xuan,30,6.7
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,Lua mi,0,0
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,Lua mua,52.1,13.8
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,Ngo,36.2,13.6
2004,Bac Can,21.06,24.95,17.81,81.55,1662.87,San,29.9,2.9
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,Khoai,1.5,0.4
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,Lua dong xuan,31.1,7
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,Lua mi,1.42E-14,0
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,Lua mua,56.5,13.9
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,Ngo,39.8,14.6
2005,Bac Can,21.1,24.63,18.18,83.27,1918.54,San,21.2,2.1
2006,Bac Can,21.63,25.48,18.51,81,1993.71,Khoai,1.9,0.5
2006,Bac Can,21.63,25.48,18.51,81,1993.71,Lua dong xuan,28.5,7
2006,Bac Can,21.63,25.48,18.51,81,1993.71,Lua mi,1.42E-14,0
2006,Bac Can,21.63,25.48,18.51,81,1993.71,Lua mua,59.6,13.8
2006,Bac Can,21.63,25.48,18.51,81,1993.71,Ngo,35.3,14.2
2006,Bac Can,21.63,25.48,18.51,81,1993.71,San,19.4,1.8
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,Khoai,2.1,0.5
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,Lua dong xuan,32.3,7.1
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,Lua mi,0,0.1
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,Lua mua,60.6,14.2
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,Ngo,55.6,16.1
2007,Bac Can,21.35,25.22,18.15,81.4,2058.2,San,21.9,2
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,Khoai,2.5,0.6
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,Lua dong xuan,32.8,7.1
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,Lua mi,0,-0.3
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,Lua mua,61,14.1
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,Ngo,58.4,16.7
2008,Bac Can,20.68,24.4,17.66,82.08,2309.52,San,24,2.2
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,Khoai,2.6,0.6
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,Lua dong xuan,35.9,7.5
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,Lua mi,0,0
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,Lua mua,60.3,14.3
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,Ngo,55.7,16
2009,Bac Can,21.81,25.7,18.64,79.7,1677.88,San,21.1,2.1
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,Khoai,2.2,0.5
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,Lua dong xuan,35.6,7.4
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,Lua mi,0,0
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,Lua mua,58.1,14.4
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,Ngo,57.3,15.9
2010,Bac Can,21.84,25.63,18.69,80.8,2097.03,San,22.6,2.2
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,Khoai,2.4,0.6
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,Lua dong xuan,40.5,7.6
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,Lua mi,-2.84E-14,7.11E-15
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,Lua mua,57.4,14.6
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,Ngo,64.7,16.9
2011,Bac Can,20.32,23.77,17.46,82.26,1677.84,San,27.8,2.6
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,Khoai,2.1,0.5
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,Lua dong xuan,41.3,7.7
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,Lua mi,0,0
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,Lua mua,63.1,14.6
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,Ngo,61.8,16.5
2012,Bac Can,21.3,24.66,18.58,84.24,2048.16,San,27,2.5
2013,Bac Can,21.29,25,18.32,83.32,2145.68,Khoai,2.7,0.5
2013,Bac Can,21.29,25,18.32,83.32,2145.68,Lua dong xuan,42.6,7.9
2013,Bac Can,21.29,25,18.32,83.32,2145.68,Lua mi,0,0
2013,Bac Can,21.29,25,18.32,83.32,2145.68,Lua mua,64.7,15.1
2013,Bac Can,21.29,25,18.32,83.32,2145.68,Ngo,66.9,16.4
2013,Bac Can,21.29,25,18.32,83.32,2145.68,San,33.2,3.1
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,Khoai,2.5,0.5
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,Lua dong xuan,44.4,8.7
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,Lua mi,0,0
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,Lua mua,67.7,15.3
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,Ngo,64.1,16.6
2014,Bac Can,21.42,25.02,18.47,83.58,2380.75,San,31.3,2.9
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,Khoai,2.4,0.5
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,Lua dong xuan,50,9.1
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,Lua mi,-2.84E-14,0
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,Lua mua,67.4,15.5
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,Ngo,67.7,16.4
2015,Bac Can,22.19,25.78,19.29,83.66,2152.23,San,32.1,3
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,Khoai,2.4,0.5
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,Lua dong xuan,51.2,9.3
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,Lua mi,0,0
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,Lua mua,66.9,15
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,Ngo,66.5,16.4
2016,Bac Can,21.97,25.72,18.89,81.51,1841.59,San,25.7,2.4
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,Khoai,2.4,0.5
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,Lua dong xuan,49.4,9
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,Lua mi,0,0
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,Lua mua,62.9,15
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,Ngo,64,15.8
2017,Bac Can,21.68,25.08,18.92,83.47,2353.29,San,19.5,1.8
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,Khoai,2.2,479
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,Lua dong xuan,49.7,8.9
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,Lua mi,0,0
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,Lua mua,65,14.6
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,Ngo,63.4,15
2018,Bac Can,21.66,25.21,18.83,84.61,2285.86,San,13.2,1.2
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,Khoai,2.6,528
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,Lua dong xuan,48.5,8.8
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,Lua mi,0,0
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,Lua mua,68.5,14.5
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,Ngo,61.1,14.4
2019,Bac Can,22.12,25.71,19.16,84.78,2289.65,San,7.2,0.7
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,Khoai,2.6,517
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,Lua dong xuan,49.4,8.7
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,Lua mi,0,7.11E-15
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,Lua mua,68.7,14.2
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,Ngo,61.9,14.2
2020,Bac Can,21.68,25.08,18.91,84.2,2315.25,San,4.7,0.4
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,Khoai,2.7,538
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,Lua dong xuan,49.3,8.6
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,Lua mi,0,0
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,Lua mua,68.2,14.3
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,Ngo,62.4,14.4
2021,Bac Can,21.9,25.53,18.9,82.7,1976.34,San,4.1,0.4
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,Khoai,2.9,552.2
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,Lua dong xuan,48.6,8.6
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,Lua mi,0,-7.11E-15
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,Lua mua,68.6,14.1
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,Ngo,62.1,14.3
2022,Bac Can,21.47,25.06,18.53,82.9,2081.93,San,3.7,0.3
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,Khoai,2.8,513
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,Lua dong xuan,45.2,8.5
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,Lua mi,0,7.11E-15
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,Lua mua,67.9,13.9
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,Ngo,56.4,14.2
2023,Bac Can,22.26,25.9,19.19,81.72,1895.24,San,3.1,0.3
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,Khoai,2.3,422.5
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,Lua dong xuan,47.4,8.4
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,Lua mi,0,0
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,Lua mua,65.1,14
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,Ngo,58.9,13.9
2024,Bac Can,22.35,25.9,19.46,82.73,2497.44,San,3.3,0.3
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,Khoai,123.9,21.2
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,Lua dong xuan,122.8,49.4
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,Lua mi,5.68E-14,0
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,Lua mua,167.1,60.3
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,Ngo,13.9,7.8
1995,Bac Giang,22.75,26.13,20.01,79.78,1931.33,San,58,7.5
